Main,ScriptKey,LineKey,Background,Actor,AnimState,DotAnim,DotExpression,TextType,KorText,EngText,NextLineKey,AnimScene,AfterScript,DeathNote
1,37,1,main_door_open,Player,Main,body_default1,face_blink,text,"…! 뭉치, 무슨 일 있었어?","…! Dot, what happened?",2,,,
1,37,2,main_door_open,Dot,Main,body_default1,face_noblink,text,"신경 쓰지 마, <nickname>. 낮에 배운 것을\n성공적으로 실천하는 중이야.","Don’t mind me, <name>. I’m putting\ninto motion what I’ve learned today.",3,,,
1,37,3,main_door_open,Dot,Main,body_move,face_noblink,text,‘기분이 좋다’고 생각하면\n‘기분이 좋아’진다는 사실 말이야!,That thinking that I feel good\ncan make me feel good!,4,,,
1,37,4,main_door_open,Dot,Main,body_default1,face_blink,text,"이전까지는 가능성을 의심했지만, 끝내 성공했지!","I had doubted its potential\nbefore, but it came through!",5,,,
1,37,5,main_door_open,Dot,Main,body_default1,face_noblink,text,인간들이 철로 만든 새가\n하늘을 나는 일이 그런 것처럼.,Like how the man-made\nmetallic bird can fly in the air.,6,,,
1,37,6,main_door_open,Player,Main,body_default1,face_noblink,text,비행기 말이야?,You mean an airplane?,7,,,
1,37,7,main_door_open,Dot,Main,body_default1,face_blink,text,음… 그렇게도 부르지. 하지만 ‘인간들이\n철로 만든 새’라는 말이 더 멋있지 않아?,Well… one could call it that. But isn’t\n‘man-made metallic bird’ much cooler?,8,,,
1,37,8,main_door_open,Dot,Main,body_default1,face_noblink,text,"비, 행, 기. 너무 딱딱해.",Air-plane. So stiff.,9,,,
1,37,9,main_door_open,Player,Main,body_default1,face_noblink,text,"그런데 뭉치, 먼지 엉킨 너를 보고\n있으니까 대화에 집중이 안 돼.","But Dot, the way you’re tangled up in dust\nkeeps distracting me from what you’re saying.",10,,,
1,37,10,main_door_open,Player,Main,body_default1,face_blink,text,대체 무슨 일이 있었던 거야?,What exactly happened?,11,1,,
1,37,11,main_door_open,Dot,Main,body_default1,face_noblink,text,….,….,12,,,
1,37,12,main_door_open,Dot,Main,body_default1,face_noblink,text,"이제 내 성공담을 들려줘도 될까, <nickname>?","Now can I tell you about my triumph, <name>?",13,,,
1,37,13,main_door_open,Player,Main,body_default1,face_blink,text,그래. 우선 무슨 일인지 말해 줘.,Yes. But first tell me what’s going on.,14,,,
1,37,14,main_door_open,Dot,Main,body_bounce,face_noblink,text,좋아! 실은 아까 내 몸에\n먼지가 엄청나게 엉겨 붙었어!,"Alright! See, an enormous amount\nof dust clung to me just a while ago.",15,,,
1,37,15,main_door_open,Dot,Main,body_bounce,face_noblink,text,난 온몸이 복슬복슬한 검은\n털 덩어리가 되고 말았지!,I became a black ball of fuzz!,16,,,
1,37,16,main_door_open,Dot,Main,body_default1,face_blink,text,"끔찍해진 겉모습은 물론, 몸 속이 온통\n간지럽고, 까끌까끌하고, 거북했어.","Not only did I look hideous, but I felt\nticklish, prickly, and uncomfortable.",17,,,
1,37,17,main_door_open,Dot,Main,body_default1,face_sad,text,아마 네가 창문을 제대로\n닫지 않은 것 같다고 생각했어.,I thought you might have left the window open.,18,,,
1,37,18,main_door_open,Player,Main,body_default1,face_noblink,text,"앗, 그렇구나. 미안해. 다음부터는 꼭 닫고 나갈게.","Oh, I’m sorry. I’ll remember to close it from now.",19,,,
1,37,19,main_door_open,Dot,Main,body_default1,face_blink,text,"그럴 필요 없어, <nickname>.\n이건 말했듯이 '성공담'이니까.","No need, <name>. Like I said,\nthis is a story of triumph.",20,,,
1,37,20,main_door_open,Dot,Main,body_default1,face_noblink,text,"아무튼, 그때 난 방금\n소개한 인간을 떠올렸어.","Anyways, that was when I recalled\nthe human I was just telling you about.",21,,,
1,37,21,main_door_open,Dot,Main,body_default1,face_noblink,text,어떤 무자비한 일을 겪어도\n곰인형처럼 웃고 마는 인간을…,The human that smiles like a teddy\nbear in the face of tragedies…,22,,,
1,37,22,main_door_open,Dot,Main,body_default1,face_blink,text,그리고 그를 따라해 봤어. 검은 진창 속에서\n불길해진 내 기분을 구원하기 위해서.,And I attempted to imitate him. To save\nmyself from the ominous dark mire.,23,,,
1,37,23,main_door_open,Dot,Main,body_default1,face_noblink,text,나를 하나의… 움직이는…,To picture myself as something… that sways…,24,,,
1,37,24,main_door_open,Dot,Main,body_default1,face_noblink,text,달콤하고 위험한… 그 무엇이라고\n스스로 생각해 본 거야.,sweet yet dangerous.,25,,,
1,37,25,main_door_open,Player,Main,body_default1,face_blink,selection,"파리, 가 아니라 먼지 지옥?|먼지를 사로잡은 풍선껌?","A Venus flytrap… or rather, dust-trap?|A piece of gum with dust stuck to it?",26|27,,,
1,37,26,main_door_open,Dot,Main,body_default1,face_noblink,text,"그도 아주 멋진 식물이지만,\n틀렸어. 그보다는 다정해.","Admittedly a charming plant, but\nyou’re wrong. Something much kinder.",28,,,
1,37,27,main_door_open,Dot,Main,body_default1,face_noblink,text,"그도 매력적인 향을 풍기지만,\n틀렸어. 그보다는 연약해.","Admittedly a charming plant, but\nyou’re wrong. Something much kinder.",28,,,
1,37,28,main_door_open,Player,Main,body_default1,face_blink,text,반쯤 녹은 솜사탕?,A half-melted stick of cotton candy?,29,,,
1,37,29,main_door_open,Dot,Main,body_move,face_noblink,text,맞아. 바로 그거야.,Correct. That’s exactly it.,30,,,
1,37,30,main_door_open,Dot,Main,body_default1,face_noblink,text,먼지가 붙은 나를 폭신폭신하고 몽글몽글한\n솜사탕이라고 생각하기로 마음먹었어.,"l’ve decided to think of myself, dust\nand all, as a soft piece of cotton candy.",31,,,
1,37,31,main_door_open,Dot,Main,body_default1,face_blink,text,그렇게 생각하니 훨씬 기분이 나아졌어.,And that makes me feel so much better.,32,,,
1,37,32,main_door_open,Dot,Main,body_default1,face_noblink,text,이 모습이 녹여 먹고 싶을\n만큼 사랑스러울 수도 있잖아?,"After all, one might think I look\njust like I could melt in their mouth!",33,,,
1,37,33,main_door_open,Dot,Main,body_default1,face_noblink,text,이번 기회에 먼지와 함께\n살아가는 것을 배우는 게 좋겠어.,I’d like to use this opportunity\nto learn how to live with dust.,34,,,
1,37,34,main_door_open,Player,Main,body_default1,face_blink,text,(뭉치가 말과는 다르게 불편해 보여. 게다가 이미 곰팡이도 있는데!),"(Whatever Dot says, it looks uncomfortable.\nPlus we already have the mold!)",35,,,
1,37,35,main_door_open,Player,Main,body_default1,face_noblink,selection,(단호하게 거절한다)|(완곡하게 거절한다),(Refuse firmly)|(Refuse gently),36|38,,,moon|sun
1,37,36,main_door_open,Player,Main,body_default1,face_noblink,text,하지만 인간인 나는 먼지 투성이와\n함께 살아가는 걸 배우지 못했는걸.,But I’ve never learned how to get along with dust.,37,,,
1,37,37,main_door_open,Player,Main,body_default1,face_blink,text,먼지와 이별하도록 도와줄게.\n되도록이면 이 방 전체에서. ,I’ll help you say goodbye to the dust. And\npreferably eject them from this room entirely.,40,,,
1,37,38,main_door_open,Player,Main,body_default1,face_noblink,text,그건 내가 곤란해. 인간의\n기관지는 그리 튼튼하지 않거든.,I’m not sure I’m okay with that. We\nhumans don’t have infallible lungs.,39,,,
1,37,39,main_door_open,Player,Main,body_default1,face_noblink,text,먼지를 떼어 내는 걸 도와줄게.\n그리고 나서 방 청소를 해야겠어. ,I’ll help you get rid of the dust. And\ndo a thorough spring-clean to boot.,40,,,
1,37,40,main_door_open,Dot,Main,body_default1,face_mad,text,"다, 다, 다가오지 말아줘.\n부탁이야. 그냥 내버려 둬…!","Don’t, don’t, don’t come near me.\nPlease. Just leave us alone…!",41,,,
1,37,41,main_door_open,Player,Main,body_default1,face_mad,text,하지만… 너도 불편하다며.,But… you said you were uncomfortable.,42,,,
1,37,42,main_door_open,Dot,Main,body_default1,face_mad,text,그 존재의 불편함은 이미 잊었어!,I’ve already put it behind me!,43,,,
1,37,43,main_door_open,Dot,Main,body_default1,face_mad,text,먼지와 이별하려면 먼저 먼지\n투성이가 된 나를 마주해야 해.,"To say farewell to the dust, I have\nto first face myself, dust and all.",44,,,
1,37,44,main_door_open,Dot,Main,body_default1,face_close_turn,text,이제는 그걸 마주하는 게 더 아픈 일이야.\n누군가 내 작은 심장을 옥죄듯 괴로울 거야.,Coming to terms with that would be even more\npainful. Like someone crushing my small heart.,45,,,
1,37,45,main_door_open,Dot,Main,body_default1,face_noblink,text,떠올리는 것만으로 절망스러워…,Just the thought of it puts me in misery…,46,,,
1,37,46,main_door_open,Dot,Main,body_default1,face_blink,text,더 이상 날 괴롭히지 말고 이만 나가줘.,"Please, leave me alone and just go.",,,,
3,38,47,main_door_close,Player,Main,body_default1,face_noblink,text,(옷장 문을 두드린다.),(Knock on the closet door.),48,,,
3,38,48,main_door_close,Player,Main,body_default1,face_noblink,selection,(진심 어리게 사과한다.)|(다정하게 물어본다.),(Apologize sincerely.)|(Question warmly.),49|52,,,moon|sun
3,38,49,main_door_close,Player,Main,body_default1,face_blink,text,"뭉치, 내가 기분을 상하게 했다면 미안해…\n네가 나오고 싶어할 때까지 얌전히 기다릴게.","Dot, I’m sorry if I’ve offended you…\nI’ll wait until you’re ready to come out.",50,,,
3,38,50,main_door_close,Dot,Main,body_default1,face_noblink,text,….,…,51,,,
3,38,51,main_door_close,Dot,Main,body_default1,face_noblink,text,……..,…….,63,,,
3,38,52,main_door_close,Player,Main,body_default1,face_blink,text,"뭉치, 아직 화났어? 나 들어가 보면 안 될까?","Dot, are you still upset? Is it alright if I come in?",53,,,
3,38,53,main_door_close,Dot,Main,body_default1,face_noblink,text,….,….,54,,,
3,38,54,main_door_close,Dot,Main,body_default1,face_noblink,text,….,….,55,,,
3,38,55,main_door_close,Player,Main,body_default1,face_blink,selection,(진심 어리게 사과한다.)|(장난스럽게 달래 본다.),(Apologize sincerely.)|(Appeal humorously.),56|59,,,moon|sun
3,38,56,main_door_close,Player,Main,body_default1,face_noblink,text,"뭉치, 내가 기분을 상하게 했다면 미안해…\n네가 나오고 싶어할 때까지 얌전히 기다릴게.","Dot, I’m sorry if I’ve offended you…\nI’ll wait until you’re ready to come out.",57,,,
3,38,57,main_door_close,Dot,Main,body_default1,face_noblink,text,….,….,58,,,
3,38,58,main_door_close,Dot,Main,body_default1,face_blink,text,……..,……..,63,,,
3,38,59,main_door_close,Player,Main,body_default1,face_noblink,text,"아, 다리 아프다~ 뭉치가 빨리 열어줬으면 좋겠다~",Ohhhh my leg… If only Dot\nwould open the door…,60,,,
3,38,60,main_door_close,Dot,Main,body_default1,face_noblink,text,….(미동이 없다. 진심으로 사과하자.),….,61,,,
3,38,61,main_door_close,Player,Main,body_default1,face_blink,text,… 장난쳐서 미안. 아까도 정말\n미안했어. 너랑 대화 나누고 싶어.,"… Sorry about that. And I’m sorry\nfor earlier, too. I’d like to talk it out.",62,,,
3,38,62,main_door_open,Dot,Main,body_default1,face_noblink,text,….,….,63,,,
3,38,63,main_door_open,Dot,Main,body_default1,face_noblink,text,… 나도 멋대로 굴어서 미안.,… I’m sorry I was stubborn.,64,,,
3,38,64,main_door_open,Dot,Main,body_default1,face_blink,text,"나를 괴롭힌 건 <nickname>, 네가 아니었는데.",You weren’t the one to cause me pain.,65,,,
3,38,65,main_door_open,Player,Main,body_default1,face_noblink,text,"…! 뭉치, 네 몸에 박혀있던\n먼지들이 없어졌네?","…! Dot, the dust on you is gone.",66,,,
3,38,66,main_door_open,Player,Main,body_default1,face_noblink,text,"너 조금 작아진 것 같기도 한데, 설마…",You seem smaller too. Don’t tell me…,67,,,
3,38,67,main_door_open,Dot,Main,body_default1,face_blink,text,"그래. 난 구르고, 토하고, 긁으며 먼지를\n모두 뽑아냈어. 거친 승부였지.","Yes. I rolled, heaved, scratched, and tore the\ndust away from me. It was a fearsome fight.",68,,,
